"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GAB^J","Gabelli Equity Trust, Inc. (The)","25.7895","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^j",
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The)","9.94","$80.74M","2014","n/a","n/a","http://www.nasdaq.com/symbol/ggz",
"GGZ^A","Gabelli Global Small and Mid Cap Value Trust (The)","25.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggz^a",
"GGT","Gabelli Multi-Media Trust Inc. (The)","7.18","$174.53M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggt",
"GGT^B","Gabelli Multi-Media Trust Inc. (The)","26.5923","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggt^b",
"GUT","Gabelli Utility Trust (The)","6.53","$281.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","26.298","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut^a",
"GUT^C","Gabelli Utility Trust (The)","25.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut^c",
"GFA","Gafisa SA","1.49","$270.9M","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/gfa",
"GCAP","GAIN Capital Holdings, Inc.","5.07","$246.6M","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","27.88","$830.11M","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","7.79","$162.12M","2011","n/a","n/a","http://www.nasdaq.com/symbol/gnt",
"GME","Gamestop Corporation","20.73","$2.16B","2002","Consumer Services","Electronics Distribution","http://www.nasdaq.com/symbol/gme",
"GPS","Gap, Inc. (The)","25.76","$10.26B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gps",
"IT","Gartner, Inc.","93.39","$7.72B","1993","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","15.15","$1.22B","2012","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glog",
"GLOG^A","GasLog LP.","25.43","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glog^a",
"GLOP","GasLog Partners LP","19.5","$670.7M","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glop",
"GATX","GATX Corporation","44.64","$1.78B","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","25.43","n/a","2016","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gmta",
"GZT","Gazit-Globe Ltd.","9.04","$1.78B","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GCP","GCP Applied Technologies Inc.","25.95","$1.84B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gcp",
"GNK","Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ","5.55","$40.82M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnk",
"GNRT","Gener8 Maritime, Inc.","3.91","$323.29M","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnrt",
"GNRC","Generac Holdlings Inc.","37.19","$2.45B","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"GAM","General American Investors, Inc.","31.34","$869.58M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gam",
"GAM^B","General American Investors, Inc.","26.3701","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gam^b",
"BGC","General Cable Corporation","12.9","$635.82M","1997","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bgc",
"GD","General Dynamics Corporation","149.81","$45.62B","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/gd",
"GEH","General Electric Capital Corporation","25.52","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/geh",
"GEK","General Electric Capital Corporation","25.4","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/gek",
"GE","General Electric Company","28.44","$251.59B","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ge",
